baryon_density,pressure/c2,energy_density/c2
4.98e13,1.4966896185458e11,5.047935095805e13
5.81e13,1.8969208075549e11,5.892055310759e13
6.64e13,2.333206761311e11,6.736774165249e13
7.47e13,2.80591337277e11,7.582061842666e13
8.3e13,3.315871292081e11,8.427895886071e13
9.13e13,3.864229821224e11,9.274259388114e13
9.96e13,4.452364940015e11,1.0121139638446e14
1.079e14,5.081819553542e11,1.096852734797e14
1.162e14,5.7542634118e11,1.181641583331e14
1.245e14,6.47146583913e11,1.2664800638882e14
1.328e14,7.223854431019e11,1.3513679099292e14
1.66e14,1.908183412e12,1.684250534e14
2.49e14,5.99932451e12,2.54385999e14
3.32e14,1.252675507e13,3.42085418e14
4.15e14,2.17508085e13,4.31734155e14
4.98e14,3.37868526e13,5.2353112e14
5.81e14,4.8693168e13,6.17555877e14
6.64e14,6.23006011e13,7.1368908e14
7.47e14,7.64490694e13,8.11513018e14
8.3e14,9.27577003e13,9.11027691e14
9.13e14,1.114671749e14,1.012292772e15
9.96e14,1.326888828e14,1.115367934e15
1.079e15,1.533615991e14,1.220253177e15
1.162e15,1.743147785e14,1.326689918e15
1.245e15,1.979472756e14,1.434717939e15
1.328e15,2.24290916e14,1.544396913e15
1.411e15,2.5321243e14,1.655826295e15
1.494e15,2.84620319e14,1.769006085e15
1.577e15,3.18355455e14,1.884015847e15
1.66e15,3.54199037e14,2.00083569e15
1.743e15,3.918527e14,2.11958496e15
1.826e15,4.31316444e14,2.23992551e15
1.909e15,4.72490814e14,2.36245407e15
1.992e15,5.15216682e14,2.48657391e15
2.075e15,5.59354811e14,2.61248394e15
2.158e15,6.04746073e14,2.74018416e15
2.241e15,6.51092103e14,2.86987348e15
2.324e15,6.98134318e14,3.00115408e15
2.407e15,7.459125e14,3.13402596e15
2.49e15,7.94307303e14,3.26868803e15
2.573e15,8.43139708e14,3.40494138e15
2.656e15,8.92270478e14,3.5425871e15
2.739e15,9.41500703e14,3.68202301e15
2.822e15,9.90611582e14,3.82285129e15
2.905e15,1.039463878e15,3.96507194e15
2.988e15,1.087759226e15,4.10888387e15
3.071e15,1.135258934e15,4.25388926e15
3.154e15,1.181764092e15,4.40008811e15
3.237e15,1.227055899e15,4.54767933e15
3.32e15,1.270975227e15,4.6962651e15
3.403e15,1.313323166e15,4.84584542e15
3.486e15,1.353940588e15,4.9966192e15
3.569e15,1.392747929e15,5.14838753e15
3.652e15,1.429605952e15,5.3009515e15
3.735e15,1.464494766e15,5.45431111e15
3.818e15,1.497354698e15,5.60826745e15
3.901e15,1.52822553e15,5.76321834e15
3.984e15,1.557087371e15,5.91856705e15
4.067e15,1.584019785e15,6.0747114e15
4.15e15,1.609082445e15,6.23125357e15
4.233e15,1.632374806e15,6.38819356e15
4.316e15,1.653956541e15,6.54573028e15
4.399e15,1.681127647e15,6.70366482e15
4.482e15,1.732923811e15,6.86219609e15
4.565e15,1.785058122e15,7.02192082e15
4.648e15,1.837490798e15,7.1826401e15
4.731e15,1.890261621e15,7.34415502e15
4.814e15,1.9433507e15,7.50646558e15
4.897e15,1.99665858e15,7.6699696e15
4.98e15,2.05036428e15,7.83426926e15
5.063e15,2.1044678e15,7.99936456e15
