baryon_density,pressure,energy_density
4.98e13,1.4966896185458e11,5.047935095805e13
5.81e13,1.8969208075549e11,5.892055310759e13
6.64e13,2.333206761311e11,6.736774165249e13
7.47e13,2.80591337277e11,7.582061842666e13
8.3e13,3.315871292081e11,8.427895886071e13
9.13e13,3.864229821224e11,9.274259388114e13
9.96e13,4.452364940015e11,1.0121139638446e14
1.079e14,5.081819553542e11,1.096852734797e14
1.162e14,5.7542634118e11,1.181641583331e14
1.245e14,6.47146583913e11,1.2664800638882e14
1.328e14,7.223854431019e11,1.3513679099292e14
1.411e14,7.94406758e11,1.420376528e14
1.494e14,8.77531247e11,1.504475676e14
1.577e14,9.64355462e11,1.588594715e14
1.66e14,1.055515915e12,1.672773427e14
1.743e14,1.151669009e12,1.75697203e14
1.826e14,1.253491038e12,1.841210415e14
1.909e14,1.361578732e12,1.925488582e14
1.992e14,1.476628276e12,2.00978664e14
2.075e14,1.599276182e12,2.09412448e14
2.158e14,1.730178853e12,2.17846232e14
2.241e14,1.869972801e12,2.26299907e14
2.324e14,2.01933432e12,2.34733691e14
2.407e14,2.17886014e12,2.43187366e14
2.49e14,2.34932601e12,2.51641041e14
2.573e14,2.53112975e12,2.60094716e14
2.656e14,2.72526591e12,2.68568282e14
2.739e14,2.93213231e12,2.77021957e14
2.822e14,3.15252459e12,2.85495523e14
2.905e14,3.38684057e12,2.93969089e14
2.988e14,3.6360748e12,3.02442655e14
3.071e14,3.9006251e12,3.10916221e14
3.154e14,4.18128711e12,3.19409678e14
3.237e14,4.47885647e12,3.27903135e14
3.32e14,4.79353209e12,3.36396592e14
3.403e14,5.12630852e12,3.44890049e14
3.486e14,5.47778249e12,3.53383506e14
3.569e14,5.84855073e12,3.61896854e14
3.652e14,6.23920997e12,3.70390311e14
3.735e14,6.65055585e12,3.78903659e14
3.818e14,7.0831851e12,3.87436898e14
3.984e14,8.00095584e12,4.04483485e14
4.15e14,8.99093091e12,4.216892e14
4.316e14,1.005848088e13,4.38894915e14
4.482e14,1.120519703e13,4.56120521e14
4.648e14,1.243485865e13,4.73326236e14
4.814e14,1.37506483e13,4.90691079e14
4.98e14,1.515455508e13,5.08075813e14
5.146e14,1.665373975e13,5.25460547e14
5.312e14,1.824959468e13,5.43004409e14
5.478e14,1.99407275e13,5.60369252e14
5.644e14,2.17547867e13,5.77913114e14
5.81e14,2.36583554e13,5.95616104e14
5.976e14,2.57011611e13,6.13159966e14
6.142e14,2.78314872e13,6.30882847e14
6.308e14,3.01050285e13,6.48744965e14
6.474e14,3.24999049e13,6.66626974e14
6.64e14,3.50200946e13,6.84489092e14
6.806e14,3.76795213e13,7.02371101e14
6.972e14,4.04622722e13,7.20412238e14
7.138e14,4.33862492e13,7.38453375e14
7.304e14,4.64514523e13,7.5665364e14
7.47e14,4.96757834e13,7.74853905e14
7.636e14,5.30393515e13,7.9305417e14
7.802e14,5.65461348e13,8.11433454e14
7.968e14,6.02279589e13,8.29971866e14
8.134e14,6.404902e13,8.48510278e14
8.3e14,6.80311982e13,8.6704869e14
8.466e14,7.21705153e13,8.8574623e14
8.632e14,7.64868623e13,9.0444377e14
8.798e14,8.09603482e13,9.23300438e14
8.964e14,8.5610864e13,9.42176997e14
9.13e14,9.04384097e13,9.61212684e14
9.296e14,9.54230943e13,9.80407499e14
9.462e14,1.006027107e14,9.99443186e14
9.628e14,1.059573679e14,1.018797129e15
9.794e14,1.115049678e14,1.038170963e15
9.96e14,1.172315867e14,1.057684034e15
1.0126e15,1.231491592e14,1.077216996e15
1.0292e15,1.292437616e14,1.096909086e15
1.0458e15,1.355511977e14,1.116601176e15
1.0624e15,1.420515765e14,1.136472285e15
1.079e15,1.487627999e14,1.156502522e15
1.0956e15,1.55666966e14,1.176512868e15
1.1122e15,1.627660639e14,1.196702233e15
1.1288e15,1.700958974e14,1.216911489e15
1.1454e15,1.775629788e14,1.237259982e15
1.162e15,1.853145015e14,1.257787494e15
1.1786e15,1.934180949e14,1.278474134e15
1.1952e15,2.01515721e14,1.299160774e15
1.2284e15,2.1860209e14,1.34085231e15
1.2616e15,2.36583554e14,1.38322014e15
1.2948e15,2.55420331e14,1.425926117e15
1.328e15,2.75152203e14,1.469129369e15
1.3612e15,2.96117317e14,1.512810005e15
1.3944e15,3.17778616e14,1.557166935e15
1.4276e15,3.40693048e14,1.601842121e15
1.4608e15,3.64641812e14,1.647193601e15
1.494e15,3.89485671e14,1.693042356e15
1.5272e15,4.15542881e14,1.739368495e15
1.5604e15,4.42674205e14,1.787365478e15
1.5936e15,4.71038771e14,1.833711508e15
1.6268e15,5.0045756e14,1.881708491e15
1.66e15,5.31109591e14,1.931356427e15
1.6932e15,5.62994864e14,1.981004363e15
1.7264e15,5.96113379e14,2.03067219e15
1.7596e15,6.30465136e14,2.08199097e15
1.7928e15,6.66050135e14,2.13330975e15
1.826e15,7.02848485e14,2.18462853e15
1.8592e15,7.41078987e14,2.23753859e15
1.8924e15,7.8072175e14,2.29044865e15
1.9256e15,8.21577864e14,2.3451489e15
1.9588e15,8.6386613e14,2.39965024e15
1.992e15,9.07546766e14,2.45594177e15
2.0252e15,9.52818682e14,2.5122333e15
2.0584e15,9.99502859e14,2.57011611e15
2.0916e15,1.047599297e15,2.62799892e15
2.1248e15,1.097267124e15,2.68608064e15
2.158e15,1.148526231e15,2.74555473e15
2.1912e15,1.201197599e15,2.80522773e15
2.2244e15,1.255639266e15,2.86649201e15
2.2576e15,1.311473303e15,2.92934757e15
2.2908e15,1.369077639e15,2.99220313e15
2.324e15,1.428432383e15,3.05505869e15
2.3572e15,1.489378407e15,3.11970444e15
2.3904e15,1.55209473e15,3.18415128e15
2.4236e15,1.616402333e15,3.25038831e15
2.4568e15,1.682639363e15,3.31821662e15
2.49e15,1.750626801e15,3.38604493e15
2.5232e15,1.819668462e15,3.45566343e15
2.5564e15,1.891892683e15,3.52508302e15
2.5896e15,1.965887203e15,3.5962928e15
2.6228e15,2.04161224e15,3.66750258e15
2.656e15,2.11739695e15,3.74030364e15
2.6892e15,2.19656313e15,3.81469598e15
2.7224e15,2.2795086e15,3.88908832e15
2.7556e15,2.36225516e15,3.96527085e15
2.7888e15,2.44679191e15,4.04145338e15
2.822e15,2.53490904e15,4.11922719e15
2.8552e15,2.62302617e15,4.19859228e15
2.8884e15,2.71452477e15,4.27815628e15
2.9216e15,2.80781356e15,4.35911265e15
2.9548e15,2.90488164e15,4.44026793e15
2.988e15,3.00175081e15,4.52460577e15
3.0212e15,3.10200145e15,4.60914252e15
3.0544e15,3.20424119e15,4.69348036e15
3.0876e15,3.30827112e15,4.78119967e15
3.1208e15,3.41568252e15,4.86891898e15
3.154e15,3.52488411e15,4.95663829e15
