baryon_density,pressure/c2,energy_density/c2
102109192837.454,161336232.698983,0.102644500668061E+12
108653693529.064,166343219.23102,0.109233809328053E+12
140858202889.247,226204524.880711,0.141667600655921E+12
169240235729.648,288958756.082247,0.170264171719397E+12
183457945459.511,321782334.458936,0.184593511655300E+12
208470135186.898,366066348.675622,0.209807281680523E+12
271363452079.032,497694461.284516,0.273232410518338E+12
330407027116.395,647125192.673988,0.332805937249056E+12
415970909178.822,838725877.299952,0.419181422206428E+12
426970873079.007,868433997.39004,0.430288853002744E+12
430452878780.138,877891638.617222,0.433805037835639E+12
449217935771.889,929296700.346139,0.452755600012370E+12
478981114398.216,1012301410.41058,0.482817419943975E+12
494413580492.294,1056029092.79037,0.498406800406521E+12
507636239815.506,1093859657.6991,0.511764997812403E+12
567330018261.957,1205014758.71033,0.572079219812337E+12
2094256000000.0,2397456417.90688,0.211612045205871E+13
3145202000000.0,3813320942.79968,0.317954564310344E+13
4436516000000.0,5861400967.13772,0.448689206462486E+13
5986292000000.0,8676106262.71439,0.605674822742162E+13
7818102000000.0,12402861971.6935,0.791328380428794E+13
12443858000000.0,23247994800.0865,0.126053243371807E+14
18587020000000.0,39878978732.1671,0.188431403127930E+14
26558340000000.0,64101666910.4902,0.269458822602757E+14
36641180000000.0,98044584943.0086,0.372058329651097E+14
48931820000000.0,144056565845.085,0.497256160958574E+14
70855440000000.0,240557886272.552,0.720878926458930E+14
1.03252e+14,428097348489.197,0.105194059072531E+15
1.2146884e+14,561472343065.935,0.123839983457037E+15
1.2609194e+14,597622785827.245,0.128575374953220E+15
1.411e+14,799638002439.847,0.143961370927287E+15
1.494e+14,892634432294.888,0.152479382784836E+15
1.577e+14,993953586429.849,0.161002788414726E+15
1.66e+14,1104352076142.9,0.169531761462551E+15
1.743e+14,1224486373001.59,0.178066493690960E+15
1.826e+14,1355001821936.7,0.186607189635722E+15
1.909e+14,1496755173977.04,0.195154069209513E+15
1.992e+14,1650302760959.52,0.203707364214235E+15
2.075e+14,1816423447455.79,0.212267314782786E+15
2.158e+14,1995784831670.1,0.220834170872928E+15
2.241e+14,2189054511806.75,0.229408188903567E+15
2.324e+14,2397122618804.74,0.237989635009393E+15
2.407e+14,2620545484500.99,0.246578782375487E+15
2.49e+14,2859990707099.76,0.255175906382690E+15
2.573e+14,3116348417540.07,0.263781289896409E+15
2.656e+14,3390063681291.45,0.272395219319398E+15
2.739e+14,3681804096558.16,0.281017980419947E+15
2.822e+14,3992682327013.99,0.289649868411573E+15
2.905e+14,4323032171761.08,0.298291182788424E+15
2.988e+14,4673743761738.46,0.306942223162654E+15
3.071e+14,5045484695150.39,0.315603294237791E+15
3.154e+14,5438922570201.15,0.324274702290684E+15
3.237e+14,5854613718727.63,0.332956753624731E+15
3.32e+14,6293559538036.24,0.341649758643850E+15
3.403e+14,6756205093596.5,0.350354030513244E+15
3.486e+14,7243551782714.8,0.359069884572743E+15
3.569e+14,7755822138125.92,0.367797635969757E+15
3.652e+14,8294240089871.0,0.376537601700136E+15
3.735e+14,8859139437052.2,0.385290102322354E+15
3.818e+14,9451521576975.91,0.394055458790256E+15
4.1347446e+14,10434632334277.2,4.2838253375619e+14
5.3601566e+14,13571992242034.1,5.58752153442246e+14
5.9077906e+14,17241173632055.2,6.17360724060012e+14
6.2986708e+14,21210466129035.6,6.59438672195844e+14
6.605638e+14,25405782310312.8,6.92672835350238e+14
6.863187e+14,29776868940928.8,7.20717670127094e+14
7.0905904e+14,34306077669479.4,7.4562502020987e+14
7.298273e+14,38974690547505.6,7.68501918550284e+14
7.4927254e+14,43772368136811.0,7.90047168557472e+14
7.6780976e+14,48691266725660.4,8.10704653009176e+14
7.8571784e+14,53727107925834.6,8.30775641742498e+14
8.03191e+14,58875969881466.0,8.5047227150664e+14
8.2037034e+14,64135713398445.0,8.6994785121279e+14
8.3735546e+14,69504377548837.8,8.89314688551702e+14
8.542277e+14,74981427534117.0,9.08660133949518e+14
8.7104682e+14,80566150289579.4,9.28055493876558e+14
8.8786096e+14,86258545815225.0,9.47554248185562e+14
9.0471328e+14,92058257578702.2,9.67206311405754e+14
9.2163532e+14,97965820378538.4,9.87049119434052e+14
9.386553e+14,1.03981947279437e+14,1.00711832550562e+15
9.5579812e+14,1.10106816547573e+14,1.02744601753209e+15
9.7308702e+14,1.16341676046178e+14,1.04805715277809e+15
9.9054192e+14,1.22687417106131e+14,1.06898025383173e+15
1.00818108e+15,1.29145287590662e+14,1.09023849529588e+15
1.02602276e+15,1.35716357096825e+14,1.11185683443515e+15
1.04408024e+15,1.42401695221677e+14,1.13385666319063e+15
1.06237178e+15,1.49203441159326e+14,1.15625937350341e+15
1.08091232e+15,1.56122307974476e+14,1.17908813997636e+15
1.09971514e+15,1.63160434861235e+14,1.20236257188881e+15
1.11880846e+15,1.70326378596044e+14,1.22612010513767e+15
1.1381707e+15,1.77600886431914e+14,1.25033934778186e+15
1.15785e+15,1.85006419906998e+14,1.27508447564466e+15
1.177853e+15,1.92539948496306e+14,1.30036440203486e+15
1.19819132e+15,2.0020182873219e+14,1.32620230155531e+15
1.21888156e+15,2.07995625938166e+14,1.35262134880887e+15
1.23993866e+15,2.15919557452476e+14,1.37964471839839e+15
1.2613759e+15,2.23980753922152e+14,1.40729558492673e+15
1.28321486e+15,2.3218278067071e+14,1.43560603630553e+15
1.3054655e+15,2.40523855036392e+14,1.46459746447588e+15
1.32822742e+15,2.49005759680956e+14,1.49440000374613e+15
1.3512815e+15,2.57640973236708e+14,1.52473555888201e+15
1.37488172e+15,2.66422365056616e+14,1.5559410529558e+15
1.39896666e+15,2.75357065787712e+14,1.58794517949718e+15
1.42355956e+15,2.84448640753512e+14,1.62078002641778e+15
1.4486737e+15,2.93697089954016e+14,1.65447589896749e+15
1.47297942e+15,3.03113109359772e+14,1.68723943941778e+15
1.49545582e+15,3.12673524367926e+14,1.71768551958266e+15
1.51815466e+15,3.22380117640236e+14,1.7485790478488e+15
1.54107594e+15,3.3223467183846e+14,1.77992180687795e+15
1.56421966e+15,3.4223540430084e+14,1.8117191446554e+15
1.58758914e+15,3.5238766301265e+14,1.8439853224752e+15
1.61118604e+15,3.6269144797389e+14,1.8766971657345e+15
1.63500704e+15,3.7314675918456e+14,1.90989032766846e+15
1.65905878e+15,3.83757161968176e+14,1.9435469816595e+15
1.6833396e+15,3.94522656324738e+14,1.9776849543252e+15
1.7078412e+15,4.05446807577762e+14,2.01230424566556e+15
1.7325918e+15,4.1652783306549e+14,2.04742268229816e+15
1.7575582e+15,4.27769298111438e+14,2.08302243760542e+15
1.7827736e+15,4.39172985377364e+14,2.11910351158734e+15
1.8082048e+15,4.50738894863268e+14,2.15570155747908e+15
1.833885e+15,4.62470591892666e+14,2.19279874866306e+15
1.8597976e+15,4.74368076465558e+14,2.23039508513928e+15
1.8859426e+15,4.86433131243702e+14,2.26850839352532e+15
1.9123366e+15,4.98667538888856e+14,2.30713867382118e+15
1.938963e+15,5.11073082062778e+14,2.34630375264444e+15
1.9658218e+15,5.23651543427226e+14,2.38598580337752e+15
1.9929296e+15,5.364029229822e+14,2.426202652638e+15
2.0202864e+15,5.49329003389458e+14,2.46695430042588e+15
2.0478756e+15,5.62433349972516e+14,2.50824074674116e+15
2.0757138e+15,5.75715962731374e+14,2.55007981820142e+15
2.103801e+15,5.8917862432779e+14,2.59245368818908e+15
2.1321372e+15,6.02823117423522e+14,2.6353980099393e+15
2.1607224e+15,6.1664944201857e+14,2.67891278345208e+15
2.18954e+15,6.30662946098208e+14,2.72296235549226e+15
2.2186232e+15,6.44861847000678e+14,2.76760020591258e+15
2.2479554e+15,6.59249710049496e+14,2.81280850809546e+15
2.2775366e+15,6.73826535244662e+14,2.85860508865848e+15
2.3073668e+15,6.88595887909692e+14,2.90497212098406e+15
2.3374626e+15,7.03555985382828e+14,2.95194525830736e+15
2.3678074e+15,7.18712175649344e+14,2.99948884739322e+15
2.3984012e+15,7.34066241370998e+14,3.04765636809438e+15
2.4292606e+15,7.49616399886032e+14,3.09641216717568e+15
2.4603856e+15,7.65366216517962e+14,3.1457740712547e+15
2.4917596e+15,7.81317473928546e+14,3.19575990694902e+15
2.5233992e+15,7.97471954779542e+14,3.24635184764106e+15
2.5552878e+15,8.13831441732708e+14,3.2975677199484e+15
2.5874586e+15,8.30397717449802e+14,3.34942535048862e+15
2.6198784e+15,8.47170781930824e+14,3.40190691264414e+15
2.6525638e+15,8.6415420049929e+14,3.45503023303254e+15
2.6855148e+15,8.81349755816958e+14,3.50879531165382e+15
2.7187314e+15,8.98757447883828e+14,3.56321997512556e+15
2.7522302e+15,9.16380842023416e+14,3.61828639683018e+15
2.785978e+15,9.34219938235722e+14,3.67403023000284e+15
2.820008e+15,9.52278301844262e+14,3.73041582140838e+15
2.8543036e+15,9.70555932849036e+14,3.78747882428196e+15
2.8888814e+15,9.8905639657356e+14,3.84523706524116e+15
2.9237248e+15,1.00777969301783e+15,3.90365489105082e+15
2.9588504e+15,1.02672938750537e+15,3.9627679549461e+15
2.9942416e+15,1.04590548003618e+15,4.02255843030942e+15
3.0298984e+15,1.06530975327201e+15,4.08306197037594e+15
3.065854e+15,1.08494577253638e+15,4.1442429219105e+15
3.1020752e+15,1.10481532049105e+15,4.20615476476584e+15
3.1385786e+15,1.12491661447426e+15,4.26877967232438e+15
3.1753642e+15,1.14525678513304e+15,4.33209981796854e+15
3.212432e+15,1.16583226714387e+15,4.39616868155106e+15
3.249782e+15,1.18664840849204e+15,4.46095060983678e+15
3.2874142e+15,1.20770699183929e+15,4.52648125606086e+15
3.3253286e+15,1.22900801718563e+15,4.59274279360572e+15
3.3635252e+15,1.25055504985458e+15,4.65973522247136e+15
3.402004e+15,1.27234808984613e+15,4.72749419589294e+15
3.4407816e+15,1.2943907024838e+15,4.79601971387046e+15
3.479858e+15,1.31668288776759e+15,4.86529394978634e+15
3.5192e+15,1.33922999368277e+15,4.93533473025816e+15
3.5588574e+15,1.36203023756759e+15,5.00614205528592e+15
3.598797e+15,1.38508718474557e+15,5.07775157810478e+15
3.6390188e+15,1.40840083521669e+15,5.15012764547958e+15
3.6795394e+15,1.43197653696624e+15,5.2232880840279e+15
3.7203588e+15,1.45581428999422e+15,5.29725072036732e+15
3.761477e+15,1.47991409430062e+15,5.37201555449784e+15
3.802894e+15,1.50428129787072e+15,5.44760041303704e+15
3.8446098e+15,1.52891590070452e+15,5.52398746936734e+15
3.8866078e+15,1.55382146812554e+15,5.60119455010632e+15
3.9289212e+15,1.57899800013377e+15,5.67922165525398e+15
3.9715334e+15,1.60444727939098e+15,5.7580866114279e+15
4.0144444e+15,1.63017287122068e+15,5.8377715920105e+15
4.0576708e+15,1.65617477562287e+15,5.91831225023694e+15
4.101196e+15,1.68245655792106e+15,5.99970858610722e+15
4.14502e+15,1.70902000077702e+15,6.08194277300376e+15
4.1891428e+15,1.7358668868525e+15,6.16505046416172e+15
4.2335976e+15,1.76299899880926e+15,6.24901383296352e+15
4.2783512e+15,1.7904163366473e+15,6.33385070602674e+15
4.3234036e+15,1.8181367269842e+15,6.41956108335138e+15
4.3687714e+15,1.8461245165848e+15,6.50616279155502e+15
4.4144546e+15,1.87441535868426e+15,6.59365583063766e+15
4.4604532e+15,1.90300925328258e+15,6.6820402005993e+15
4.5067672e+15,1.93190620037976e+15,6.77131590143994e+15
4.5533966e+15,1.96108837335822e+15,6.86151858639474e+15
4.6003248e+15,1.99057359883554e+15,6.95261260222854e+15
4.647585e+15,2.02036187681172e+15,7.04465142879408e+15
4.6951606e+15,2.05045320728676e+15,7.1375994128562e+15
4.7430682e+15,2.08086541687824e+15,7.23147438103248e+15
4.7912746e+15,2.11158067896858e+15,7.32631198655808e+15
4.839813e+15,2.14259899355778e+15,7.42207657619784e+15
4.8886668e+15,2.17393818726342e+15,7.51878597656934e+15
4.9378526e+15,2.2055982600855e+15,7.61647584090774e+15
4.9873704e+15,2.23756138540644e+15,7.71511051597788e+15
5.0372036e+15,2.2698632164614e+15,7.81472565501492e+15
5.0873522e+15,2.30246810001522e+15,7.91530343140128e+15
5.1378494e+15,2.33541168930306e+15,8.01686167175454e+15
5.188662e+15,2.36867615770734e+15,8.11941820269228e+15
5.2398066e+15,2.40227933184564e+15,8.2229730242145e+15
5.2912832e+15,2.43620338510038e+15,8.3275261363212e+15
5.3430918e+15,2.47044831747156e+15,8.43309536562996e+15
5.3952324e+15,2.50504978219434e+15,8.5396628855232e+15
5.447705e+15,2.53997212603356e+15,8.64726434923608e+15
5.5005096e+15,2.57525100222438e+15,8.75588193015102e+15
5.5536628e+15,2.61085075753164e+15,8.8655334548856e+15
5.607148e+15,2.6468070451905e+15,8.9762367500574e+15
5.6609652e+15,2.68310203858338e+15,9.08797398904884e+15
5.7151144e+15,2.71975356432786e+15,9.2007629984775e+15
5.7696288e+15,2.75674379580636e+15,9.31462160496096e+15
5.8244586e+15,2.79409055963646e+15,9.42954980849922e+15
5.8796536e+15,2.83179385581816e+15,9.5455297824747e+15
5.9351806e+15,2.86985368435146e+15,9.66261500674014e+15
5.9910396e+15,2.90828787185394e+15,9.78076982806038e+15
6.0472638e+15,2.94706076509044e+15,9.90002989967058e+15
6.10382e+15,2.98620801729612e+15,1.00203773949532e+16
6.1607414e+15,3.0257118018534e+15,1.01418301405257e+16
6.2179948e+15,3.06558994537986e+15,1.02644059630058e+16
6.2756134e+15,3.1058424478755e+15,1.03880870357758e+16
6.333564e+15,3.14645148272274e+15,1.0512909012071e+16
6.3918798e+15,3.18745270315674e+15,1.06388540652737e+16
6.4505442e+15,3.22881045594234e+15,1.07659578486191e+16
6.5095572e+15,3.2705603943147e+15,1.0894184708872e+16
6.5689354e+15,3.31270251827382e+15,1.10235881258852e+16
6.6286622e+15,3.35521900120212e+15,1.11541324464236e+16
6.6887542e+15,3.3981098430996e+15,1.12858533237222e+16
6.7491948e+15,3.44141069720142e+15,1.14187507577811e+16
6.8100006e+15,3.48508591027242e+15,1.15528247486003e+16
6.8711716e+15,3.52915330893018e+15,1.16880752961797e+16
6.9326912e+15,3.57363071979228e+15,1.18245380537546e+16
6.994576e+15,3.61848248962356e+15,1.19621951947074e+16
7.056826e+15,3.66376209827676e+15,1.21010645456556e+16
7.1194412e+15,3.70941606589914e+15,1.22411639332168e+16
7.1824216e+15,3.75549787234344e+15,1.23824577041559e+16
7.2457672e+15,3.8019718643745e+15,1.25249993383256e+16
7.309478e+15,3.8488558686099e+15,1.26687888357259e+16
7.3735706e+15,3.89616771166722e+15,1.28138083697392e+16
7.4380118e+15,3.9438717403113e+15,1.29600757669831e+16
7.5028348e+15,3.9920036077773e+15,1.31076088540751e+16
7.5680396e+15,4.04056331406522e+15,1.32564076310154e+16
7.6336096e+15,4.08953303255748e+15,1.34064720978038e+16
7.6995448e+15,4.13893058987166e+15,1.35578379076756e+16
7.7658618e+15,4.18873815939018e+15,1.37104694073956e+16
7.8325606e+15,4.2389913943482e+15,1.38644022501989e+16
7.8996246e+15,4.28967246812814e+15,1.40196364360855e+16
7.9670704e+15,4.34078138073e+15,1.41761897916731e+16
8.034898e+15,4.39233595877136e+15,1.43340623169616e+16
8.1031074e+15,4.44431837563464e+15,1.44932361853334e+16
8.171682e+15,4.49674645793742e+15,1.46537648766413e+16
8.240655e+15,4.5496202056797e+15,1.48156127376501e+16
8.3100098e+15,4.60293961886148e+15,1.4978815421595e+16
8.3797464e+15,4.65670469748276e+15,1.5143372928476e+16
8.4498648e+15,4.71093326816112e+15,1.53093030849106e+16
8.5203816e+15,4.7655896776614e+15,1.54765880642813e+16
8.5912802e+15,4.82070957921876e+15,1.56452456932057e+16
8.6625606e+15,4.8762929728332e+15,1.58152937983013e+16
8.7342394e+15,4.93233985850472e+15,1.59867323795682e+16
8.8063e+15,4.98885023623332e+15,1.61595792636239e+16
8.878759e+15,5.045824106019e+15,1.63338166238508e+16
8.9516164e+15,5.10326146786176e+15,1.65094801134841e+16
9.0248556e+15,5.1611623217616e+15,1.66865519059063e+16
9.0984932e+15,5.21956232095368e+15,1.68650676543524e+16
9.1725292e+15,5.27840798558526e+15,1.70450095322049e+16
9.2469636e+15,5.33775279550908e+15,1.72263953660814e+16
9.3217798e+15,5.39757892410756e+15,1.74092429825995e+16
9.397011e+15,5.45786854476312e+15,1.75935345551415e+16
9.4726406e+15,5.51865731071092e+15,1.77793057369427e+16
9.5486686e+15,5.57994522195096e+15,1.7966556528003e+16
9.625095e+15,5.64169662524808e+15,1.81553404081752e+16
9.7019364e+15,5.70396500045502e+15,1.83455504177538e+16
9.7791762e+15,5.7667325209542e+15,1.85371865567388e+16
9.8568144e+15,5.82998136012804e+15,1.8730427091306e+16
9.9348676e+15,5.8937471712117e+15,1.89250937552796e+16
1.00133358e+16,5.95799430097002e+15,1.91213648148354e+16
1.00922024e+16,6.02277622925574e+15,1.93192402699734e+16
1.01714674e+16,6.0880573028337e+15,1.95185418545178e+16
1.0251164e+16,6.1538375217039e+15,1.97194478346444e+16
1.0331259e+16,6.2201525391015e+15,1.99217799441774e+16
1.0411769e+16,6.28696670179134e+15,2.01258947154684e+16
1.0492694e+16,6.35431566300858e+15,2.03314356161658e+16
1.0574034e+16,6.42218159613564e+15,2.05385809124454e+16
1.0655789e+16,6.49056450117252e+15,2.07471523381314e+16
1.0737959e+16,6.5594822047368e+15,2.09575064255754e+16
1.0820544e+16,6.62893470682848e+15,2.11694649086016e+16
1.09035606e+16,6.69892200744756e+15,2.138302778721e+16
1.09869922e+16,6.76944410659404e+15,2.15981950614006e+16
1.10708388e+16,6.84050100426792e+15,2.18149667311734e+16
1.1155117e+16,6.91211052708678e+15,2.20333427965284e+16
1.12398102e+16,6.98425484843304e+15,2.22533232574656e+16
1.13249184e+16,7.0569339683067e+15,2.24750863801608e+16
1.14104748e+16,7.13018353994292e+15,2.26984538984382e+16
1.14964462e+16,7.20398573672412e+15,2.29234258122978e+16
1.15828326e+16,7.27832273203272e+15,2.31501803879154e+16
1.16696672e+16,7.35323017910388e+15,2.33785393591152e+16
1.17569168e+16,7.4287080779376e+15,2.36085027258972e+16
1.18446146e+16,7.5047386019163e+15,2.38402487544372e+16
1.19327274e+16,7.58133957765756e+15,2.40737774447352e+16
1.20212884e+16,7.65851100516138e+15,2.43090887967912e+16
1.21102644e+16,7.73623505781018e+15,2.45460045444294e+16
1.21996886e+16,7.8145652154567e+15,2.47845246876498e+16
1.22895444e+16,7.8934479982482e+15,2.5025005758804e+16
1.23798318e+16,7.97291905941984e+15,2.52670912255404e+16
1.24705674e+16,8.05297839897162e+15,2.55111376202106e+16
1.25617346e+16,8.13362601690354e+15,2.5756788410463e+16
1.265335e+16,8.21484408659802e+15,2.60042218624734e+16
1.2745397e+16,8.29666826129022e+15,2.62534379762418e+16
1.28378922e+16,8.37908071436256e+15,2.65044367517682e+16
1.2930819e+16,8.46209927243262e+15,2.67572181890526e+16
1.3024194e+16,8.5457239355004e+15,2.70119605542708e+16
1.31180172e+16,8.62993687694832e+15,2.72683073150712e+16
1.32122886e+16,8.71475592339396e+15,2.75266150038054e+16
1.33070082e+16,8.80018107483732e+15,2.77868836204734e+16
1.3402176e+16,8.88623015789598e+15,2.80487566327236e+16
1.3497792e+16,8.97288534595236e+15,2.83125905729076e+16
1.35938728e+16,9.06016446562404e+15,2.85782071748496e+16
1.36903852e+16,9.14806751691102e+15,2.88457847047254e+16
1.37873458e+16,9.23657667319572e+15,2.9115323162535e+16
1.38847712e+16,9.3257275877133e+15,2.93866442821026e+16
1.39826614e+16,9.41550243384618e+15,2.96597480634282e+16
1.40809998e+16,9.50591903821194e+15,2.99349910388634e+16
1.41797864e+16,9.596959574193e+15,3.02120166760566e+16
1.42790378e+16,9.68864186840694e+15,3.04910032411836e+16
1.43787374e+16,9.78096592085376e+15,3.07717724680686e+16
1.44789184e+16,9.87393173153346e+15,3.10546808890632e+16
1.45795476e+16,9.96753930044604e+15,3.13393719718158e+16
1.4680625e+16,1.00618064542091e+16,3.1626202248678e+16
1.47821838e+16,1.0156715366205e+16,3.19148151872982e+16
1.48842074e+16,1.02522838630514e+16,3.2205567320028e+16
1.49866958e+16,1.03485119447482e+16,3.24982803806916e+16
1.5089649e+16,1.04453996112955e+16,3.2792954369289e+16
1.5193067e+16,1.05429646893109e+16,3.30895892858202e+16
1.52969498e+16,1.06411893521767e+16,3.3388363396461e+16
1.54012974e+16,1.07400735998929e+16,3.36889201688598e+16
1.55061264e+16,1.08396530856948e+16,3.3991794401544e+16
1.56114202e+16,1.09398921563471e+16,3.42964512959862e+16
1.57171954e+16,1.10408264650851e+16,3.46034256507138e+16
1.58234354e+16,1.11424381852911e+16,3.49121826671994e+16
1.59301568e+16,1.12447273169651e+16,3.52232571439704e+16
1.6037343e+16,1.13477116867248e+16,3.55362925486752e+16
1.61450272e+16,1.14513912945701e+16,3.58512888813138e+16
1.62531762e+16,1.1555766140501e+16,3.61686026742378e+16
1.636179e+16,1.16608362245175e+16,3.64878773950956e+16
1.64709018e+16,1.17666015466196e+16,3.6809291310063e+16
1.6580495e+16,1.1873079933425e+16,3.713284441914e+16
1.6690636e+16,1.19802535583159e+16,3.74585367223266e+16
1.6801192e+16,1.20881580745277e+16,3.77863682196228e+16
1.691208e+16,1.2196757828825e+16,3.81163389110286e+16
1.7023632e+16,1.23060884744432e+16,3.8448448796544e+16
1.7135682e+16,1.24161321847645e+16,3.87828761423448e+16
1.724823e+16,1.25269067864066e+16,3.91192644160794e+16
1.736111e+16,1.2638394452752e+16,3.94579701500994e+16
1.7474654e+16,1.27506308370356e+16,3.9798815078229e+16
1.758853e+16,1.28635802860225e+16,4.0141977466644e+16
1.770307e+16,1.29772784529478e+16,4.04872790491686e+16
1.7817942e+16,1.30917075111938e+16,4.08347198258028e+16
1.7933478e+16,1.32068852873782e+16,4.11844780627224e+16
1.8049346e+16,1.33227939548833e+16,4.15365537599274e+16
1.8165878e+16,1.34394691669444e+16,4.1890768651242e+16
1.8282742e+16,1.35568930969439e+16,4.2247301002842e+16
1.8400104e+16,1.36750657448817e+16,4.26061508147274e+16
1.851813e+16,1.37940049373755e+16,4.29671398207224e+16
1.8636488e+16,1.39136928478076e+16,4.33306245531786e+16
1.875551e+16,1.40341473027956e+16,4.36962484797444e+16
1.8874864e+16,1.41553861289572e+16,4.40641898665956e+16
1.8994882e+16,1.42773736730572e+16,4.4434626979908e+16
1.9115232e+16,1.44001634149482e+16,4.480720328733e+16
1.9236246e+16,1.45237018747776e+16,4.51822753212132e+16
1.9357592e+16,1.46480425323981e+16,4.55596648153818e+16
1.9479602e+16,1.47731497345745e+16,4.59393717698358e+16
1.960211e+16,1.48990591345421e+16,4.63213961845752e+16
1.972495e+16,1.50257529056831e+16,4.67057380596e+16
1.9848454e+16,1.51532310479977e+16,4.70927539272618e+16
1.9972456e+16,1.5281529214721e+16,4.74819089890332e+16
2.0096956e+16,1.54106117526178e+16,4.78735597772658e+16
2.0221954e+16,1.55404964883056e+16,4.82677062919596e+16
2.0347616e+16,1.56712012484022e+16,4.86641702669388e+16
2.047361e+16,1.58027082062899e+16,4.90631299683792e+16
2.0600102e+16,1.59350173619686e+16,4.94645853962808e+16
2.0727258e+16,1.60681643686736e+16,4.98683582844678e+16
2.0854912e+16,1.62021313997873e+16,5.02748051652918e+16
2.0982898e+16,1.63369006286921e+16,5.06835695064012e+16
2.1111548e+16,1.64725077086232e+16,5.10948295739718e+16
2.1240696e+16,1.66089526395805e+16,5.15087636341794e+16
2.1370508e+16,1.67462354215641e+16,5.19250151546724e+16
2.1500652e+16,1.68843382279564e+16,5.23439406678024e+16
