baryon_density,pressure/c2,energy_density/c2
4.98e13,1.4966896185458e11,5.047935095805e13
5.81e13,1.8969208075549e11,5.892055310759e13
6.64e13,2.333206761311e11,6.736774165249e13
7.47e13,2.80591337277e11,7.582061842666e13
8.3e13,3.315871292081e11,8.427895886071e13
9.13e13,3.864229821224e11,9.274259388114e13
9.96e13,4.452364940015e11,1.0121139638446e14
1.079e14,5.081819553542e11,1.096852734797e14
1.162e14,5.7542634118e11,1.181641583331e14
1.245e14,6.47146583913e11,1.2664800638882e14
1.328e14,7.223854431019e11,1.3513679099292e14
1.411e14,8.00712205e11,1.420456092e14
1.494e14,8.94020886e11,1.504734259e14
1.577e14,9.95464986e11,1.589131772e14
1.66e14,1.106297638e12,1.673648631e14
1.743e14,1.227752084e12,1.758284836e14
1.826e14,1.361081457e12,1.843060278e14
1.909e14,1.507499108e12,1.927935175e14
1.992e14,1.668278061e12,2.0129692e14
2.075e14,1.844631667e12,2.09810268e14
2.158e14,2.03783295e12,2.18323616e14
2.241e14,2.24907537e12,2.26856855e14
2.324e14,2.47961206e12,2.35390094e14
2.407e14,2.73083539e12,2.43943224e14
2.49e14,3.003541e12,2.52516245e14
2.573e14,3.29951908e12,2.61069375e14
2.656e14,3.61976418e12,2.69662287e14
2.739e14,3.96546976e12,2.78255199e14
2.822e14,4.33802819e12,2.86848111e14
2.905e14,4.73843402e12,2.95441023e14
2.988e14,5.16807962e12,3.04053826e14
3.071e14,5.62835736e12,3.1268652e14
3.154e14,6.12026179e12,3.21319214e14
3.237e14,6.64498637e12,3.29951908e14
3.32e14,7.20412238e12,3.38584602e14
3.403e14,7.79866437e12,3.47237187e14
3.486e14,8.4298058e12,3.55889772e14
3.569e14,9.09893904e12,3.64562248e14
3.652e14,9.80705864e12,3.73214833e14
3.735e14,1.055575588e13,3.81887309e14
3.818e14,1.134602531e13,3.90579676e14
3.984e14,1.303019628e13,4.07944519e14
4.15e14,1.490790668e13,4.25488381e14
4.316e14,1.699188675e13,4.43211262e14
4.482e14,1.928889943e13,4.60735233e14
4.648e14,2.18423071e13,4.78617242e14
4.814e14,2.46270471e13,4.96499251e14
4.98e14,2.76743483e13,5.14361369e14
5.146e14,3.10041017e13,5.32402506e14
5.312e14,3.46322201e13,5.50602771e14
5.478e14,3.85785945e13,5.68822927e14
5.644e14,4.28412358e13,5.87341448e14
5.81e14,4.74380459e13,6.0587986e14
5.976e14,5.23889158e13,6.24418272e14
6.142e14,5.77077692e13,6.43294831e14
6.308e14,6.34164862e13,6.62151499e14
6.474e14,6.95289905e13,6.81346314e14
6.64e14,7.6063184e13,7.00541129e14
6.806e14,8.30031539e13,7.20074091e14
6.972e14,9.04026059e13,7.39607053e14
7.138e14,9.82595509e13,7.59458271e14
7.304e14,1.065739889e14,7.7932938e14
7.47e14,1.153817237e14,7.99518745e14
7.636e14,1.246827553e14,8.19867238e14
7.802e14,1.344949856e14,8.4039475e14
7.968e14,1.448343274e14,8.61240518e14
8.134e14,1.557206717e14,8.82265305e14
8.3e14,1.671540185e14,9.0344922e14
8.466e14,1.791502806e14,9.24792263e14
8.632e14,1.916557523e14,9.46473453e14
8.798e14,2.048773e14,9.6849279e14
8.964e14,2.1860209e14,9.90671255e14
9.13e14,2.33042956e14,1.013167976e15
9.296e14,2.48020879e14,1.035843716e15
9.462e14,2.63694987e14,1.058857603e15
9.628e14,2.80085171e14,1.082030618e15
9.794e14,2.96992521e14,1.105521889e15
9.96e14,3.14615947e14,1.129351307e15
1.0126e15,3.32935558e14,1.153518872e15
1.0292e15,3.51951354e14,1.178004693e15
1.0458e15,3.71683226e14,1.202669533e15
1.0624e15,3.92290302e14,1.227831648e15
1.079e15,4.13434435e14,1.253152891e15
1.0956e15,4.35274753e14,1.278971409e15
1.1122e15,4.58010166e14,1.304949055e15
1.1288e15,4.81600892e14,1.331423976e15
1.1454e15,5.05748566e14,1.358077916e15
1.162e15,5.30751553e14,1.38520924e15
1.1786e15,5.56649635e14,1.412678711e15
1.1952e15,5.83243902e14,1.440486329e15
1.2284e15,6.38918811e14,1.497255243e15
1.2616e15,6.97915517e14,1.55567511e15
1.2948e15,7.60273802e14,1.615586802e15
1.328e15,8.26172685e14,1.676493044e15
1.3612e15,8.95572384e14,1.741039339e15
1.3944e15,9.68671809e14,1.805585634e15
1.4276e15,1.045311832e15,1.871782882e15
1.4608e15,1.125810709e15,1.941282036e15
1.494e15,1.210009312e15,2.01078119e15
1.5272e15,1.29808666e15,2.08358225e15
1.5604e15,1.390221772e15,2.1581735e15
1.5936e15,1.486036719e15,2.23415712e15
1.6268e15,1.586088449e15,2.31193093e15
1.66e15,1.690197943e15,2.39308621e15
1.6932e15,1.79854422e15,2.47583277e15
1.7264e15,1.911286408e15,2.56017061e15
1.7596e15,2.02748963e15,2.64629864e15
1.7928e15,2.14902364e15,2.73560923e15
1.826e15,2.27413803e15,2.82830129e15
1.8592e15,2.40442408e15,2.92099335e15
1.8924e15,2.53829051e15,3.01706688e15
1.9256e15,2.67752751e15,3.11632297e15
1.9588e15,2.82014598e15,3.21717034e15
1.992e15,2.96813502e15,3.3198079e15
2.0252e15,3.12149463e15,3.42582693e15
2.0584e15,3.27823571e15,3.53502852e15
2.0916e15,3.44034736e15,3.64582139e15
2.1248e15,3.60584048e15,3.76019464e15
2.158e15,3.77849436e15,3.87596026e15
2.1912e15,3.95472862e15,3.99510735e15
2.2244e15,4.13613454e15,4.11763591e15
2.2576e15,4.32291103e15,4.24175575e15
2.2908e15,4.51306899e15,4.36905815e15
2.324e15,4.71038771e15,4.49815074e15
2.3572e15,4.91128681e15,4.63221608e15
2.3904e15,5.11735757e15,4.76807161e15
2.4236e15,5.32859999e15,4.90691079e15
2.4568e15,5.54541189e15,5.04773907e15
2.49e15,5.76739545e15,5.19334119e15
2.5232e15,5.99455067e15,5.34053459e15
2.5564e15,6.22707646e15,5.49110946e15
2.5896e15,6.46497282e15,5.6450658e15
2.6228e15,6.70625065e15,5.80240361e15
2.656e15,6.95449033e15,5.96292398e15
2.6892e15,7.20829949e15,6.12662691e15
2.7224e15,7.46549012e15,6.29212003e15
2.7556e15,7.72785241e15,6.4625859e15
2.7888e15,7.99737546e15,6.63484196e15
2.822e15,8.27047889e15,6.81028058e15
2.8552e15,8.54696379e15,6.99069195e15
2.8884e15,8.83060945e15,7.1726946e15
2.9216e15,9.11783549e15,7.35967e15
2.9548e15,9.41023319e15,7.54823668e15
2.988e15,9.70621127e15,7.74197502e15
3.0212e15,1.000736101e16,7.93730464e15
3.0544e15,1.031209113e16,8.1374081e15
3.0876e15,1.062040163e16,8.33950066e15
3.1208e15,1.09320936e16,8.54636706e15
3.154e15,1.124756486e16,8.75482474e15
